MRN	0001	120830019001204
MRN	0001	120830019001202
MRN	0001	120830019001203
MRN	0001	120830019001260
MRN	0001	120830019003027
MRN	0001	120830019003030
MRN	0001	120830019003029
MRN	0001	120830019003041
MRN	0001	120830019003021
MRN	0001	120830019003020
MRN	0001	120830019003019
MRN	0001	120830019003014
MRN	0001	120830019003011
MRN	0001	120830019003010
MRN	0001	120830019003028
MRN	0001	120830019003026
MRN	0001	120830019003025
MRN	0001	120830019003040
MRN	0001	120830019003024
MRN	0001	120830019003015
MRN	0001	120830019003016
MRN	0001	120830019003009
MRN	0001	120830019003018
MRN	0001	120830019003017
MRN	0001	120830019003037
MRN	0001	120830019003036
MRN	0001	120830019003035
MRN	0001	120830019003031
MRN	0001	120830019003032
MRN	0001	120830019003034
MRN	0001	120830019003039
MRN	0001	120830019003023
MRN	0001	120830019003006
MRN	0001	120830019003001
MRN	0001	120830019003008
MRN	0001	120830019003038
MRN	0001	120830019003033
MRN	0001	120830019003022
MRN	0001	120830019003007
MRN	0001	120830019003000
MRN	0001	120830019002037
MRN	0001	120830019003004
MRN	0001	120830019002038
MRN	0001	120830019002036
MRN	0001	120830019002022
MRN	0001	120830019002014
MRN	0001	120830019002035
MRN	0001	120830019002023
MRN	0001	120830019002015
MRN	0001	120830019002000
MRN	0001	120830019003012
MRN	0001	120830019001116
MRN	0001	120830019001098
MRN	0001	120830019001115
MRN	0001	120830019001099
MRN	0001	120830019001114
MRN	0001	120830019001121
MRN	0001	120830019001100
MRN	0001	120830019001095
MRN	0001	120830019001094
MRN	0001	120830019001093
MRN	0001	120830019001162
MRN	0001	120830019001153
MRN	0001	120830019001144
MRN	0001	120830019001145
MRN	0001	120830019001258
MRN	0001	120830019001135
MRN	0001	120830019001134
MRN	0001	120830019001125
MRN	0001	120830019001124
MRN	0001	120830019001165
MRN	0001	120830019001166
MRN	0001	120830019003005
MRN	0001	120830019002040
MRN	0001	120830019002039
MRN	0001	120830019001152
MRN	0001	120830019001146
MRN	0001	120830019001147
MRN	0001	120830019001149
MRN	0001	120830019001151
MRN	0001	120830019001148
MRN	0001	120830019002021
MRN	0001	120830019001157
MRN	0001	120830019001140
MRN	0001	120830019001139
MRN	0001	120830019001130
MRN	0001	120830019001129
MRN	0001	120830019001156
MRN	0001	120830019001155
MRN	0001	120830019001141
MRN	0001	120830019001142
MRN	0001	120830019001161
MRN	0001	120830019001154
MRN	0001	120830019001143
MRN	0001	120830019001138
MRN	0001	120830019001131
MRN	0001	120830019001137
MRN	0001	120830019001132
MRN	0001	120830019001128
MRN	0001	120830019001127
MRN	0001	120830019001136
MRN	0001	120830019001133
MRN	0001	120830019001126
MRN	0001	120830019001118
MRN	0001	120830019001117
MRN	0001	120830019001097
MRN	0001	120830019001096
MRN	0001	120830019001119
MRN	0001	120830019001120
MRN	0001	120830019001192
MRN	0001	120830019001197
MRN	0001	120830019001185
MRN	0001	120830019001186
MRN	0001	120830019001206
MRN	0001	120830019001205
MRN	0001	120830019001171
MRN	0001	120830019001172
MRN	0001	120830019001214
MRN	0001	120830019001173
MRN	0001	120830019001187
MRN	0001	120830019001259
MRN	0001	120830019001184
MRN	0001	120830019001177
MRN	0001	120830019001176
MRN	0001	120830019001158
MRN	0001	120830019001174
MRN	0001	120830019001175
MRN	0001	120830019001159
MRN	0001	120830019001160
MRN	0001	120830019001169
MRN	0001	120830019001170
MRN	0001	120830019001167
MRN	0001	120830019001168
MRN	0001	120830019001163
MRN	0001	120830019001164
MRN	0001	120830019003013
MRN	0001	120830019003003
MRN	0001	120830019002033
MRN	0001	120830019003002
MRN	0001	120830019002032
MRN	0001	120830019002034
MRN	0001	120830019002024
MRN	0001	120830019002025
MRN	0001	120830019002030
MRN	0001	120830019002031
MRN	0001	120830019002026
MRN	0001	120830019002011
MRN	0001	120830019002008
MRN	0001	120830019002010
MRN	0001	120830019002016
MRN	0001	120830019002005
MRN	0001	120830019002007
MRN	0001	120830019002006
MRN	0001	120830019002017
MRN	0001	120830019002004
MRN	0001	120830019002003
MRN	0001	120830019002002
MRN	0001	120830019002001
MRN	0001	120830019002027
MRN	0001	120830019002029
MRN	0001	120830019002028
MRN	0001	120830019002018
MRN	0001	120830019002019
MRN	0001	120830019002020
MRN	0001	120830019001150
MRN	0001	120830019002013
MRN	0001	120830019001122
MRN	0001	120830019001113
MRN	0001	120830019001101
MRN	0001	120830019001123
MRN	0001	120830019001112
MRN	0001	120830019001109
MRN	0001	120830019001102
MRN	0001	120830019001103
MRN	0001	120830019001111
MRN	0001	120830019001110
MRN	0001	120830019002012
MRN	0001	120830019002009
MRN	0001	120830019001104
MRN	0002	120830018002034
MRN	0002	120830018002024
MRN	0002	120830018001039
MRN	0002	120830018002025
MRN	0002	120830018002032
MRN	0002	120830018001040
MRN	0002	120830018001037
MRN	0002	120830018001036
MRN	0002	120830018001034
MRN	0002	120830018001035
MRN	0002	120830018001032
MRN	0002	120830018001033
MRN	0002	120830018001009
MRN	0002	120830018001010
MRN	0002	120830018001008
MRN	0002	120830018001038
MRN	0002	120830018001031
MRN	0002	120830018001030
MRN	0002	120830018001026
MRN	0002	120830018001027
MRN	0002	120830017002030
MRN	0002	120830018003036
MRN	0002	120830018003031
MRN	0002	120830018001005
MRN	0002	120830018001004
MRN	0002	120830018001003
MRN	0002	120830018001002
MRN	0002	120830018003043
MRN	0002	120830018003042
MRN	0002	120830018003027
MRN	0002	120830018003020
MRN	0002	120830018003041
MRN	0002	120830018003026
MRN	0002	120830018003021
MRN	0002	120830018003034
MRN	0002	120830018003033
MRN	0002	120830018003035
MRN	0002	120830018003032
MRN	0002	120830018003022
MRN	0002	120830018003016
MRN	0002	120830018003007
MRN	0002	120830018003004
MRN	0002	120830018003015
MRN	0002	120830018003008
